# Lorentzian folded, width=30 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
1400.000      1.71711e-04      9.96932e-01 
1403.000      1.78464e-04      9.96812e-01 
1406.000      1.85827e-04      9.96680e-01 
1409.000      1.93875e-04      9.96536e-01 
1412.000      2.02690e-04      9.96379e-01 
1415.000      2.12370e-04      9.96206e-01 
1418.000      2.23026e-04      9.96016e-01 
1421.000      2.34789e-04      9.95805e-01 
1424.000      2.47815e-04      9.95573e-01 
1427.000      2.62284e-04      9.95314e-01 
1430.000      2.78412e-04      9.95026e-01 
1433.000      2.96457e-04      9.94704e-01 
1436.000      3.16725e-04      9.94342e-01 
1439.000      3.39590e-04      9.93933e-01 
1442.000      3.65501e-04      9.93470e-01 
1445.000      3.95013e-04      9.92943e-01 
1448.000      4.28805e-04      9.92339e-01 
1451.000      4.67722e-04      9.91644e-01 
1454.000      5.12822e-04      9.90838e-01 
1457.000      5.65440e-04      9.89898e-01 
1460.000      6.27277e-04      9.88794e-01 
1463.000      7.00516e-04      9.87485e-01 
1466.000      7.87990e-04      9.85922e-01 
1469.000      8.93404e-04      9.84039e-01 
1472.000      1.02163e-03      9.81748e-01 
1475.000      1.17914e-03      9.78934e-01 
1478.000      1.37450e-03      9.75444e-01 
1481.000      1.61901e-03      9.71076e-01 
1484.000      1.92728e-03      9.65569e-01 
1487.000      2.31726e-03      9.58602e-01 
1490.000      2.80864e-03      9.49823e-01 
1493.000      3.41675e-03      9.38959e-01 
1496.000      4.13725e-03      9.26087e-01 
1499.000      4.91750e-03      9.12148e-01 
1502.000      5.62464e-03      8.99515e-01 
1505.000      6.05622e-03      8.91805e-01 
1508.000      6.04598e-03      8.91988e-01 
1511.000      5.59851e-03      8.99982e-01 
1514.000      4.88508e-03      9.12727e-01 
1517.000      4.10652e-03      9.26636e-01 
1520.000      3.39168e-03      9.39407e-01 
1523.000      2.79022e-03      9.50152e-01 
1526.000      2.30506e-03      9.58820e-01 
1529.000      1.92045e-03      9.65691e-01 
1532.000      1.61670e-03      9.71117e-01 
1535.000      1.37598e-03      9.75418e-01 
1538.000      1.18386e-03      9.78850e-01 
1541.000      1.02916e-03      9.81614e-01 
1544.000      9.03435e-04      9.83860e-01 
1547.000      8.00310e-04      9.85702e-01 
1550.000      7.14969e-04      9.87227e-01 
1553.000      6.43758e-04      9.88499e-01 
1556.000      5.83883e-04      9.89569e-01 
1559.000      5.33187e-04      9.90475e-01 
1562.000      4.89995e-04      9.91246e-01 
1565.000      4.52990e-04      9.91907e-01 
1568.000      4.21129e-04      9.92476e-01 
1571.000      3.93583e-04      9.92969e-01 
1574.000      3.69682e-04      9.93396e-01 
1577.000      3.48885e-04      9.93767e-01 
1580.000      3.30752e-04      9.94091e-01 
1583.000      3.14921e-04      9.94374e-01 
1586.000      3.01095e-04      9.94621e-01 
1589.000      2.89026e-04      9.94837e-01 
1592.000      2.78509e-04      9.95024e-01 
1595.000      2.69376e-04      9.95188e-01 
1598.000      2.61483e-04      9.95329e-01 
1601.000      2.54712e-04      9.95450e-01 
1604.000      2.48965e-04      9.95552e-01 
1607.000      2.44160e-04      9.95638e-01 
1610.000      2.40230e-04      9.95708e-01 
1613.000      2.37121e-04      9.95764e-01 
1616.000      2.34790e-04      9.95805e-01 
1619.000      2.33205e-04      9.95834e-01 
1622.000      2.32342e-04      9.95849e-01 
1625.000      2.32186e-04      9.95852e-01 
1628.000      2.32732e-04      9.95842e-01 
1631.000      2.33981e-04      9.95820e-01 
1634.000      2.35942e-04      9.95785e-01 
1637.000      2.38636e-04      9.95737e-01 
1640.000      2.42089e-04      9.95675e-01 
1643.000      2.46340e-04      9.95599e-01 
1646.000      2.51435e-04      9.95508e-01 
1649.000      2.57435e-04      9.95401e-01 
1652.000      2.64414e-04      9.95276e-01 
1655.000      2.72461e-04      9.95132e-01 
1658.000      2.81685e-04      9.94968e-01 
1661.000      2.92217e-04      9.94780e-01 
1664.000      3.04212e-04      9.94565e-01 
1667.000      3.17861e-04      9.94321e-01 
1670.000      3.33392e-04      9.94044e-01 
1673.000      3.51081e-04      9.93728e-01 
1676.000      3.71267e-04      9.93367e-01 
1679.000      3.94361e-04      9.92955e-01 
1682.000      4.20874e-04      9.92481e-01 
1685.000      4.51437e-04      9.91935e-01 
1688.000      4.86840e-04      9.91303e-01 
1691.000      5.28079e-04      9.90566e-01 
1694.000      5.76422e-04      9.89702e-01 
1697.000      6.33494e-04      9.88683e-01 
1700.000      7.01399e-04      9.87469e-01 
1703.000      7.82883e-04      9.86014e-01 
1706.000      8.81560e-04      9.84251e-01 
1709.000      1.00221e-03      9.82095e-01 
1712.000      1.15116e-03      9.79434e-01 
1715.000      1.33675e-03      9.76119e-01 
1718.000      1.56975e-03      9.71956e-01 
1721.000      1.86337e-03      9.66711e-01 
